,time,value,bound,no_items,no_pos,no_prop
35,2.5670023499859767,35.985410590949535,1.5,136.0,99.0,7.0
36,0.31645818872417664,17.140821740827604,1.5,54.0,52.0,8.0
37,0.010697720034642089,4.055559065592319,1.5,16.0,11.0,4.0
38,0.9403954301858022,12.850165832437867,1.5,44.0,31.0,19.0
39,0.30112169825449797,21.071255238299116,1.5,55.0,49.0,11.0
40,0.09687438941038806,11.603423717442205,1.5,39.0,33.0,2.0
41,0.15894906741822012,9.82546263762831,1.5,38.0,28.0,14.0
42,0.7958576080320725,26.246666363118468,1.5,93.0,67.0,2.0
43,1.448119745128018,27.84822613365941,1.5,103.0,74.0,17.0
44,0.19201004769156071,12.932608493755756,1.5,55.0,38.0,2.0
45,0.28001173852585737,15.652428747291525,1.5,58.0,45.0,8.0
46,1.2794293738363152,26.781805705983018,1.5,106.0,71.0,10.0
47,1.0094539228648074,26.199453025549857,1.5,89.0,74.0,10.0
48,1.4880007024869073,29.395141713006605,1.5,97.0,91.0,10.0
49,0.3587450116967119,11.468524363785066,1.5,48.0,39.0,13.0
50,0.08976094917841948,4.489170315907988,1.5,23.0,16.0,12.0
51,0.6169519062560127,14.207490511287217,1.5,46.0,37.0,17.0
